월,날짜,시간,온도
11,22,1500,0.1
11,22,1600,0
11,22,1700,-0.4
11,22,1800,-0.5
11,22,1900,-0.6
11,22,2000,-1
11,22,2100,-1.8
11,22,2200,-1.9
11,22,2300,0.7
11,23,0,1.2
11,23,100,0.2
11,23,200,1
11,23,300,2.3
11,23,400,2.2
11,23,500,2
11,23,600,2.1
11,23,700,1.7
11,23,800,2
11,23,900,1.8
11,23,1000,2
11,23,1100,2.6
11,23,1200,2.3
11,23,1300,2.5
11,23,1400,2.1
11,23,1500,1.3
11,23,1600,-0.1
11,23,1700,0.3
11,23,1800,0
11,23,1900,-0.4
11,23,2000,0
11,23,2100,0
11,23,2200,0.9
11,23,2300,4.4
11,24,0,5.9
11,24,100,7.6
11,24,200,9.9
11,24,300,10.1
11,24,400,10.8
11,24,500,10.7
11,24,600,10
11,24,700,9.2
11,24,800,6.8
11,24,900,3.5
11,24,1000,2.9
11,24,1100,1.9
11,24,1200,2.9
11,24,1300,3.3
11,24,1400,3.3
11,24,1500,5.8
11,24,1600,5
11,24,1700,4.8
11,24,1800,6.2
11,24,1900,5.4
11,24,2000,6.5
11,24,2100,5.3
11,24,2200,5.2
11,24,2300,9.4
11,25,0,10.9
11,25,100,12.1
11,25,200,12.2
11,25,300,12.6
11,25,400,11.7
11,25,500,11.4
11,25,600,-50
11,25,700,7.7
11,25,800,6.1
11,25,900,4.8
11,25,1000,2.4
11,25,1100,1.9
11,25,1200,1.1
11,25,1300,0.6
11,25,1400,0.1
11,25,1500,-0.2
11,25,1600,-0.9
11,25,1700,-1.1
11,25,1800,-1.6
11,25,1900,-1.8
11,25,2000,-2.1
11,25,2100,-2.5
11,25,2200,-2.2
11,25,2300,1.8
11,26,0,6.2
11,26,100,7.8
11,26,200,8.1
11,26,300,9.1
11,26,400,10
11,26,500,9.9
11,26,600,8
11,26,700,6.3
11,26,800,4.6
11,26,900,3.7
11,26,1000,2
11,26,1100,0.7
11,26,1200,0.6
11,26,1300,0.5
11,26,1400,-0.5
11,26,1500,-0.8
11,26,1600,-1.1
11,26,1700,-1.3
11,26,1800,-2.1
11,26,1900,-2.1
11,26,2000,-2.5
11,26,2100,-2.7
11,26,2200,-3
11,26,2300,1.4
11,27,0,5.5
11,27,100,5.9
11,27,200,7.8
11,27,300,9.3
11,27,400,10.2
11,27,500,8.8
11,27,600,7
11,27,700,5
11,27,800,2.2
11,27,900,0.5
11,27,1000,-0.1
11,27,1100,-0.8
11,27,1200,-1.7
11,27,1300,-1.8
11,27,1400,-2.1
11,27,1500,-2.7
11,27,1600,-2.8
11,27,1700,-2.8
11,27,1800,-2.8
11,27,1900,-3.5
11,27,2000,-3.4
11,27,2100,-3.6
11,27,2200,-3.4
11,27,2300,0.5
11,28,0,4.4
11,28,100,8.4
11,28,200,12.6
11,28,300,12.6
11,28,400,13.9
11,28,500,11.6
11,28,600,11
11,28,700,8.5
11,28,800,5.6
11,28,900,3.9
11,28,1000,3.1
11,28,1100,1.8
11,28,1200,1.4
11,28,1300,0.8
11,28,1400,0.9
11,28,1500,0.9
11,28,1600,0
11,28,1700,0
11,28,1800,-0.5
11,28,1900,-0.9
11,28,2000,-0.5
11,28,2100,-0.5
11,28,2200,0
11,28,2300,2.3
11,29,0,4.6
11,29,100,7.8
11,29,200,13.1
11,29,300,14.5
11,29,400,15.4
11,29,500,14.5
11,29,600,12.9
11,29,700,10.1
11,29,800,7.5
11,29,900,5.7
11,29,1000,4.8
11,29,1100,3.9
11,29,1200,3.3
11,29,1300,3.7
11,29,1400,2.9
11,29,1500,2.7
11,29,1600,3.1
11,29,1700,3.7
11,29,1800,6.1
11,29,1900,7.4
11,29,2000,6.3
11,29,2100,5.8
11,29,2200,6.3
11,29,2300,7.7
11,30,0,7.4
11,30,100,10.2
11,30,200,10.2
11,30,300,9.9
11,30,400,9.1
11,30,500,8.5
11,30,600,7.8
11,30,700,5.5
11,30,800,5.3
11,30,900,4.5
11,30,1000,2.4
11,30,1100,3.2
11,30,1200,3.4
11,30,1300,3.2
11,30,1400,2.4
11,30,1500,2.6
11,30,1600,2.3
11,30,1700,2.1
11,30,1800,1.8
11,30,1900,1.2
11,30,2000,0.7
11,30,2100,0.7
11,30,2200,0.5
11,30,2300,0.2
12,1,0,0.7
12,1,100,0.9
12,1,200,1.9
12,1,300,1.1
12,1,400,1.4
12,1,500,2.2
12,1,600,1.6
12,1,700,0.8
12,1,800,-0.4
12,1,900,-1
12,1,1000,-1.2
12,1,1100,-1.6
12,1,1200,-2.8
12,1,1300,-3.2
12,1,1400,-3.6
12,1,1500,-4.6
12,1,1600,-5
12,1,1700,-5.2
12,1,1800,-5.2
12,1,1900,-5.6
12,1,2000,-5.3
12,1,2100,-5.4
12,1,2200,-5
12,1,2300,-1.8
12,2,0,2.2
12,2,100,4.5
12,2,200,5
12,2,300,5.6
12,2,400,5.8
12,2,500,6.2
12,2,600,6
12,2,700,5.2
12,2,800,4.7
12,2,900,4.8
12,2,1000,5
12,2,1100,5.5
12,2,1200,4.8
12,2,1300,5.2
12,2,1400,4.8
12,2,1500,4.3
12,2,1600,4.6
12,2,1700,4.4
12,2,1800,3.9
12,2,1900,4.2
12,2,2000,2.1
12,2,2100,0.9
12,2,2200,0.4
12,2,2300,1.9
12,3,0,5.8
12,3,100,4.7
12,3,200,4.9
12,3,300,5.1
12,3,400,4.4
12,3,500,3.6
12,3,600,3.3
12,3,700,2.8
12,3,800,2.4
12,3,900,1.8
12,3,1000,2.2
12,3,1100,1.6
12,3,1200,1.2
12,3,1300,1.2
12,3,1400,0.9
12,3,1500,-0.6
12,3,1600,-1.7
12,3,1700,-2.5
12,3,1800,-3.3
12,3,1900,-3.6
12,3,2000,-3.6
12,3,2100,-3.6
12,3,2200,-3.7
12,3,2300,-0.6
12,4,0,0.6
12,4,100,1.5
12,4,200,2.2
12,4,300,2
12,4,400,3.7
12,4,500,5.3
12,4,600,4.7
12,4,700,2.8
12,4,800,2.1
12,4,900,0.3
12,4,1000,-1
12,4,1100,-1.4
12,4,1200,-1.4
12,4,1300,-2.2
12,4,1400,-2.2
12,4,1500,-2.9
12,4,1600,-3.3
12,4,1700,-3.6
12,4,1800,-4.1
12,4,1900,-3.7
12,4,2000,-4.7
12,4,2100,-4.6
12,4,2200,-4
12,4,2300,-0.7
12,5,0,1.6
12,5,100,6.7
12,5,200,7.9
12,5,300,8.8
12,5,400,9.4
12,5,500,9.8
12,5,600,7.4
12,5,700,5.1
12,5,800,2.5
12,5,900,0.3
12,5,1000,-0.1
12,5,1100,-1.2
12,5,1200,-1.5
12,5,1300,-1.8
12,5,1400,-2.3
12,5,1500,-2.3
12,5,1600,-2.3
12,5,1700,-2.7
12,5,1800,-2.3
12,5,1900,-2.9
12,5,2000,-2.8
12,5,2100,-2.9
12,5,2200,-2.6
12,5,2300,0.4
12,6,0,4.3
12,6,100,7.7
12,6,200,10.9
12,6,300,12.5
12,6,400,11.8
12,6,500,11
12,6,600,9.4
12,6,700,7.1
12,6,800,4.6
12,6,900,4
12,6,1000,2.5
12,6,1100,1
12,6,1200,1.1
12,6,1300,1.2
12,6,1400,0.5
12,6,1500,0.3
12,6,1600,0
12,6,1700,0
12,6,1800,-0.2
12,6,1900,-0.2
12,6,2000,-1.1
12,6,2100,-0.5
12,6,2200,-0.7
12,6,2300,1.7
12,7,0,5.9
12,7,100,9.2
12,7,200,11.2
12,7,300,11.9
12,7,400,12.1
12,7,500,11.1
12,7,600,9.4
12,7,700,7.3
12,7,800,5
12,7,900,3.4
12,7,1000,2.2
12,7,1100,1.9
12,7,1200,1
12,7,1300,1
12,7,1400,0
12,7,1500,0.1
12,7,1600,0
12,7,1700,-0.2
12,7,1800,-0.6
12,7,1900,-1.1
12,7,2000,-0.8
12,7,2100,-0.7
12,7,2200,-0.9
12,7,2300,1.8
12,8,0,5.2
12,8,100,9.1
12,8,200,12.5
12,8,300,13.4
12,8,400,13.8
12,8,500,12.9
12,8,600,10.8
12,8,700,7.3
12,8,800,5.3
12,8,900,2.9
12,8,1000,2.2
12,8,1100,1.7
12,8,1200,1.2
12,8,1300,1.2
12,8,1400,0.9
12,8,1500,0.4
12,8,1600,0.6
12,8,1700,-0.3
12,8,1800,-0.2
12,8,1900,-0.7
12,8,2000,-1.1
12,8,2100,-0.9
12,8,2200,0.1
12,8,2300,1.5
12,9,0,5.9
12,9,100,7.6
12,9,200,8.7
12,9,300,11
12,9,400,11.5
12,9,500,10.9
12,9,600,10.1
12,9,700,10.2
12,9,800,9.4
12,9,900,6.3
12,9,1000,6.4
12,9,1100,5.5
12,9,1200,4.1
12,9,1300,3.8
12,9,1400,3
12,9,1500,3.5
12,9,1600,3.6
12,9,1700,3.6
12,9,1800,4.3
12,9,1900,4.2
12,9,2000,4.3
12,9,2100,4.7
12,9,2200,5.1
12,9,2300,5.7
12,10,0,6.4
12,10,100,7.3
12,10,200,7.7
12,10,300,10.3
12,10,400,11.9
12,10,500,11.5
12,10,600,10.9
12,10,700,9.7
12,10,800,9.1
12,10,900,8.8
12,10,1000,8.4
12,10,1100,8.2
12,10,1200,6.5
12,10,1300,5.4
12,10,1400,4.8
12,10,1500,4.7
12,10,1600,4.6
12,10,1700,5.1
12,10,1800,5.5
12,10,1900,5.5
12,10,2000,4.8
12,10,2100,5
12,10,2200,5.2
12,10,2300,6.4
12,11,0,7.8
12,11,100,8
12,11,200,8.7
12,11,300,10.5
12,11,400,10
12,11,500,9.7
12,11,600,9.4
12,11,700,7.7
12,11,800,7
12,11,900,6.4
12,11,1000,5.7
12,11,1100,5.7
12,11,1200,5.2
12,11,1300,4.7
12,11,1400,4.6
12,11,1500,3.4
12,11,1600,4.2
12,11,1700,4.8
12,11,1800,5.3
12,11,1900,3.3
12,11,2000,3.8
12,11,2100,3.4
12,11,2200,3.8
12,11,2300,5.2
12,12,0,5.8
12,12,100,6.3
12,12,200,5.6
12,12,300,5
12,12,400,5.1
12,12,500,4.5
12,12,600,2.5
12,12,700,1.4
12,12,800,0.5
12,12,900,0
12,12,1000,-0.3
12,12,1100,-1.5
12,12,1200,-2.3
12,12,1300,-2.9
12,12,1400,-3.2
12,12,1500,-4
12,12,1600,-4
12,12,1700,-5.2
12,12,1800,-4.9
12,12,1900,-6.5
12,12,2000,-6.4
12,12,2100,-6.4
12,12,2200,-6.8
12,12,2300,-3.3
12,13,0,-0.5
12,13,100,0.3
12,13,200,0.5
12,13,300,1.1
12,13,400,1.1
12,13,500,1.5
12,13,600,0.3
12,13,700,-0.8
12,13,800,-1.7
12,13,900,-2.8
12,13,1000,-3.4
12,13,1100,-4.1
12,13,1200,-4.3
12,13,1300,-3.9
12,13,1400,-3.8
12,13,1500,-2.7
12,13,1600,-1
12,13,1700,0.2
12,13,1800,0.4
12,13,1900,0.5
12,13,2000,0.7
12,13,2100,0.9
12,13,2200,-0.2
12,13,2300,2.4
12,14,0,3.2
12,14,100,4.4
12,14,200,6.4
12,14,300,6.8
12,14,400,7.4
12,14,500,7
12,14,600,6.6
12,14,700,6
12,14,800,4.5
12,14,900,5.4
12,14,1000,5.5
12,14,1100,5.7
12,14,1200,6.2
12,14,1300,6.9
12,14,1400,6.9
12,14,1500,6.8
12,14,1600,6.6
12,14,1700,6.9
12,14,1800,6.7
12,14,1900,6.6
12,14,2000,6.1
12,14,2100,6.7
12,14,2200,6.9
12,14,2300,7.9
12,15,0,6.7
12,15,100,6.9
12,15,200,8.1
12,15,300,9.7
12,15,400,10.5
12,15,500,10.9
12,15,600,10.5
12,15,700,7.8
12,15,800,6
12,15,900,4
12,15,1000,3.5
12,15,1100,2.7
12,15,1200,2.1
12,15,1300,1.5
12,15,1400,1.8
12,15,1500,2.3
12,15,1600,2.8
12,15,1700,3
12,15,1800,3.3
12,15,1900,3.2
12,15,2000,3.4
12,15,2100,3.1
12,15,2200,3.4
12,15,2300,4.5
12,16,0,5.7
12,16,100,8.4
12,16,200,10.4
12,16,300,10.6
12,16,400,9.8
12,16,500,9.5
12,16,600,8.5
12,16,700,7
12,16,800,5.8
12,16,900,4.3
12,16,1000,3.8
12,16,1100,3.8
12,16,1200,5.2
12,16,1300,6.2
12,16,1400,4.8
12,16,1500,4.2
12,16,1600,3.7
12,16,1700,2.6
12,16,1800,1.3
12,16,1900,0.4
12,16,2000,-0.5
12,16,2100,-0.7
12,16,2200,-1.2
12,16,2300,-1.6
12,17,0,-1.4
12,17,100,-1.9
12,17,200,-2.2
12,17,300,-3.7
12,17,400,-4
12,17,500,-4.5
12,17,600,-4.1
12,17,700,-4.7
12,17,800,-6.1
12,17,900,-6.5
12,17,1000,-6.7
12,17,1100,-7.3
12,17,1200,-8
12,17,1300,-8.6
12,17,1400,-9.1
12,17,1500,-9.3
12,17,1600,-9.9
12,17,1700,-10.9
12,17,1800,-10.5
12,17,1900,-11.7
12,17,2000,-11.1
12,17,2100,-11.2
12,17,2200,-11.2
12,17,2300,-7.5
12,18,0,-4.3
12,18,100,-1.6
12,18,200,0
12,18,300,0
12,18,400,0.3
12,18,500,0
12,18,600,-1.9
12,18,700,-2.1
12,18,800,-1.5
12,18,900,-2
12,18,1000,-1.7
12,18,1100,-1.4
12,18,1200,-1.5
12,18,1300,-0.9
12,18,1400,-0.1
12,18,1500,1.4
12,18,1600,0.6
12,18,1700,0.5
12,18,1800,0
12,18,1900,-1.6
12,18,2000,-3.5
12,18,2100,-4.9
12,18,2200,-5.3
12,18,2300,-2.8
12,19,0,-0.4
12,19,100,2.3
12,19,200,3.4
12,19,300,3.3
12,19,400,4.1
12,19,500,4.6
12,19,600,4.3
12,19,700,3.2
12,19,800,-0.2
12,19,900,-1.7
12,19,1000,-1.1
12,19,1100,-1.7
12,19,1200,-1.7
12,19,1300,0
12,19,1400,0.4
12,19,1500,0.7
12,19,1600,0.9
12,19,1700,0.9
12,19,1800,1.7
12,19,1900,4.5
12,19,2000,3.9
12,19,2100,3.8
12,19,2200,4
12,19,2300,5
12,20,0,5.8
12,20,100,7.9
12,20,200,9.5
12,20,300,10.1
12,20,400,10.3
12,20,500,10.7
12,20,600,11.1
12,20,700,10.1
12,20,800,9.5
12,20,900,8.8
12,20,1000,5.4
12,20,1100,4.6
12,20,1200,3.9
12,20,1300,4.5
12,20,1400,7.9
12,20,1500,6.6
12,20,1600,4.4
12,20,1700,3.7
12,20,1800,4.5
12,20,1900,3.2
12,20,2000,2.9
12,20,2100,2.9
12,20,2200,2.9
12,20,2300,3.6
12,21,0,6.2
12,21,100,11
12,21,200,11.1
12,21,300,11.1
12,21,400,11.6
12,21,500,9.3
12,21,600,7.8
12,21,700,6.1
12,21,800,4.5
12,21,900,3.7
12,21,1000,0.3
12,21,1100,0.2
12,21,1200,-1.3
12,21,1300,-1.6
12,21,1400,-2.1
12,21,1500,-2.3
12,21,1600,-3
12,21,1700,-3.3
12,21,1800,-3.9
12,21,1900,-4.2
12,21,2000,-4.4
12,21,2100,-4.9
12,21,2200,-4.6
12,21,2300,-1.5
12,22,0,1
12,22,100,5.4
12,22,200,7.2
12,22,300,8.5
12,22,400,9.5
12,22,500,9.2
12,22,600,6.2
12,22,700,3.7
12,22,800,0.7
12,22,900,-0.8
12,22,1000,-1.8
12,22,1100,-2.4
12,22,1200,-2.5
12,22,1300,-2.8
12,22,1400,-3.1
12,22,1500,-3.4
12,22,1600,-3.7
12,22,1700,-3.7
12,22,1800,-4.1
12,22,1900,-4
12,22,2000,-4.4
12,22,2100,-4
12,22,2200,-4.3
12,22,2300,-1.2
12,23,0,0.9
12,23,100,4.7
12,23,200,7.6
12,23,300,9.5
12,23,400,9.2
12,23,500,9.4
12,23,600,7.5
12,23,700,4
12,23,800,1.8
12,23,900,0.2
12,23,1000,0.8
12,23,1100,0.3
12,23,1200,0
12,23,1300,-0.6
12,23,1400,-1.1
12,23,1500,-1
12,23,1600,-0.9
12,23,1700,-1.1
12,23,1800,-1.2
12,23,1900,-1
12,23,2000,-0.7
12,23,2100,-1
12,23,2200,-1
12,23,2300,0.9
12,24,0,3.5
12,24,100,3.9
12,24,200,3.9
12,24,300,3.6
12,24,400,3.1
12,24,500,2.4
12,24,600,1.4
12,24,700,0.7
12,24,800,0.2
12,24,900,-1.2
12,24,1000,-1.5
12,24,1100,-1.9
12,24,1200,-2.7
12,24,1300,-3.5
12,24,1400,-4.1
12,24,1500,-5.2
12,24,1600,-6.1
12,24,1700,-6.7
12,24,1800,-7.5
12,24,1900,-8.1
12,24,2000,-8.5
12,24,2100,-9.1
12,24,2200,-9.3
12,24,2300,-9.2
12,25,0,-9.2
12,25,100,-8.6
12,25,200,-7.8
12,25,300,-7.5
12,25,400,-7.1
12,25,500,-6.7
12,25,600,-7.8
12,25,700,-8.1
12,25,800,-8.4
12,25,900,-9.2
12,25,1000,-9.3
12,25,1100,-9.6
12,25,1200,-11.2
12,25,1300,-12.1
12,25,1400,-12.5
12,25,1500,-12.9
12,25,1600,-12.9
12,25,1700,-13.6
12,25,1800,-14.2
12,25,1900,-13.9
12,25,2000,-13.3
12,25,2100,-13
12,25,2200,-12.5
12,25,2300,-11.9
12,26,0,-10.8
12,26,100,-10
12,26,200,-7.6
12,26,300,-6.3
12,26,400,-6.5
12,26,500,-6.3
12,26,600,-7.5
12,26,700,-8.1
12,26,800,-9.5
12,26,900,-11.5
12,26,1000,-11.3
12,26,1100,-12.1
12,26,1200,-11.8
12,26,1300,-13
12,26,1400,-13.5
12,26,1500,-12.1
12,26,1600,-12.8
12,26,1700,-13.4
12,26,1800,-14
12,26,1900,-14.3
12,26,2000,-14.7
12,26,2100,-14.7
12,26,2200,-14.4
12,26,2300,-10.6
12,27,0,-7.4
12,27,100,-2.6
12,27,200,-2.5
12,27,300,-1.4
12,27,400,-1
12,27,500,-0.9
12,27,600,-0.9
12,27,700,-1.7
12,27,800,-2.8
12,27,900,-2.2
12,27,1000,-1.8
12,27,1100,-3.5
12,27,1200,-4
12,27,1300,-5.7
12,27,1400,-5.4
12,27,1500,-5.9
12,27,1600,-5.3
12,27,1700,-6.9
12,27,1800,-6.6
12,27,1900,-7.1
12,27,2000,-7.2
12,27,2100,-6.5
12,27,2200,-5.4
12,27,2300,-4.5
12,28,0,-3.3
12,28,100,-1.8
12,28,200,-0.5
12,28,300,0.3
12,28,400,1.1
12,28,500,2
12,28,600,2.1
12,28,700,0.5
12,28,800,-0.5
12,28,900,-1.8
12,28,1000,-1.8
12,28,1100,-3.2
12,28,1200,-3.5
12,28,1300,-3.6
12,28,1400,-3.5
12,28,1500,-3.2
12,28,1600,-3.2
12,28,1700,-2.7
12,28,1800,1.2
12,28,1900,2.4
12,28,2000,2.1
12,28,2100,0.8
12,28,2200,0.7
12,28,2300,1.7
12,29,0,2.4
12,29,100,6.6
12,29,200,6.4
12,29,300,5.8
12,29,400,6.3
12,29,500,6.4
12,29,600,6.1
12,29,700,5.2
12,29,800,5.1
12,29,900,4.3
12,29,1000,2.7
12,29,1100,2
12,29,1200,1.5
12,29,1300,0.5
12,29,1400,0.1
12,29,1500,0
12,29,1600,-0.5
12,29,1700,-1.2
12,29,1800,-1.4
12,29,1900,-2.4
12,29,2000,-3
12,29,2100,-3.3
12,29,2200,-3.2
12,29,2300,-1.8
12,30,0,-0.6
12,30,100,1
12,30,200,0.5
12,30,300,0.2
12,30,400,-1
12,30,500,-1.9
12,30,600,-2.3
12,30,700,-3
12,30,800,-3.1
12,30,900,-3.1
12,30,1000,-2.1
12,30,1100,-2.5
12,30,1200,-4.3
12,30,1300,-4
12,30,1400,-4.4
12,30,1500,-4.7
12,30,1600,-5.6
12,30,1700,-5.9
12,30,1800,-5.7
12,30,1900,-7.2
12,30,2000,-7.6
12,30,2100,-8.6
12,30,2200,-8.5
12,30,2300,-5
12,31,0,-3.2
12,31,100,-3.8
12,31,200,-3.1
12,31,300,-2.3
12,31,400,-2.8
12,31,500,-2.8
12,31,600,-3.4
12,31,700,-4.3
12,31,800,-5
12,31,900,-5.4
12,31,1000,-6.1
12,31,1100,-6.2
12,31,1200,-7.6
12,31,1300,-8.2
12,31,1400,-8.6
12,31,1500,-8.9
12,31,1600,-9.2
12,31,1700,-10
12,31,1800,-10.4
12,31,1900,-10.6
12,31,2000,-10.8
12,31,2100,-11
12,31,2200,-11
12,31,2300,-9.1
